genre_ids,original_language,popularity,release_date,title,vote_average,vote_count
"[99, 36, 10770]",en,0.6,2016-01-21,The Day Hitler Died,5.8,5
"[10749, 10770]",en,0.6,2016-10-01,Mr. Write,5.8,4
"[35, 28, 16]",en,0.6,2016-09-23,The Master: A Lego Ninjago Short,5.8,6
"[10770, 53, 18]",en,0.6,2016-08-06,Sorority Nightmare,5.8,4
[18],en,0.6,2016-05-05,TRI,5.8,4
"[10749, 18, 10751]",en,0.6,2014-09-26,Where the Road Runs Out,5.8,4
[99],en,0.6,2016-08-01,Unchained: The Untold Story of Freestyle Motocross,5.7,3
[27],en,0.6,2016-06-24,She Was So Pretty,5.7,3
[35],en,0.6,2016-04-29,W. Kamau Bell: Semi-Prominent Negro,5.7,3
"[10749, 35, 18, 10751]",en,0.6,2016-04-09,Dating Daisy,5.7,3
[99],en,0.6,2016-04-16,Check It,5.7,3
[10402],en,0.6,2016-09-24,Britney Spears - iHeartRadio Music Festival,5.5,2
[18],en,0.6,2016-08-20,When Waters Rise,5.5,2
"[99, 36]",en,0.6,2016-02-02,History of Japan,5.5,2
"[28, 80, 10749]",en,0.6,2016-03-10,Maverick: Manhunt Brazil,5.5,2
[99],en,0.6,2016-04-22,"It's Always About the Story: Conversations with Alan Ladd, Jr.",5.5,2
[],en,0.6,2016-01-01,Blow a Kiss,5.5,2
[35],en,0.6,2016-01-06,Business Meeting,5.5,2
[],en,0.6,2016-11-15,Santa's Boot Camp,5.5,2
"[9648, 27]",en,0.6,2016-05-01,I Want You Inside Me,5.5,4
"[28, 27]",en,0.6,2016-10-31,Asian Ghost Story,5.5,2
[],en,0.6,2016-08-11,Creative Theft 2,5.5,2
"[18, 28, 80]",en,0.6,2016-08-12,Sole Proprietor,5.5,2
[878],en,0.6,2016-07-04,Saurora,5.5,2
"[10749, 18]",en,0.6,2014-09-28,Starcrossed,5.5,1
"[10749, 18]",cn,0.6,2015-08-31,Always,5.5,2
[99],en,0.6,2016-03-10,El Chapo & Sean Penn: Bungle in the Jungle,5.5,2
"[10749, 35]",en,0.6,2016-06-15,Making Out,5.5,2
[27],en,0.6,2016-05-01,Crazy Lake,5.4,5
"[16, 14]",en,0.6,2016-08-03,Spellbound,5.3,3
"[35, 10770]",en,0.6,2016-11-27,A Christmas in Vermont,5.3,9
"[16, 10402]",en,0.6,2016-06-28,Curses,5.3,3
"[10402, 18, 10751]",en,0.6,2016-03-31,Saturday's Warrior,5.3,3
"[35, 18, 53]",en,0.6,2016-01-26,Jacqueline Argentine,5.3,3
"[28, 35, 12, 53, 27]",en,0.6,2016-07-08,Bachelor Games,5.3,6
"[18, 35]",es,0.6,2016-03-06,Panamerican Machinery,5.3,3
[],en,0.6,2016-01-21,Video,5.3,2
[35],en,0.6,2016-09-10,Jeff Ross Roasts Cops,5.3,4
"[53, 27]",en,0.6,2016-07-16,The Legend of Alice Flagg,5.3,8
[12],en,0.6,2016-06-20,Deadman Apocalypse,5.3,4
"[35, 18]",en,0.6,2016-02-18,Darby Forever,5.3,4
[18],en,0.6,2016-03-05,According to Her,5.2,4
"[10749, 28]",en,0.6,2016-02-02,Fight to the Finish,5.2,3
"[10402, 99]",en,0.6,2016-04-16,Bad Rap,5.1,4
[99],en,0.6,2016-09-12,Navajo Math Circles,5.0,1
[878],en,0.6,2016-01-01,This Is Andromeda,5.0,1
"[878, 53]",en,0.6,2016-11-12,Altered Hours,5.0,5
[],en,0.6,2016-06-20,Rubber Guillotine,5.0,1
"[14, 35, 16]",en,0.6,2016-12-25,Desert Mirage,5.0,1
[27],en,0.6,2016-10-21,The Cleaning Lady,5.0,1
"[12, 18, 878]",en,0.6,2016-04-22,Icarus,5.0,1
[],en,0.6,2016-09-01,The Demolition of Truth-Psychologists Examine 9/11,5.0,1
[18],en,0.6,2016-01-25,Johnny,5.0,1
[99],en,0.6,2016-09-12,The Enemies Within,5.0,2
[35],fr,0.6,2016-09-01,Fanny Pack,5.0,1
[],en,0.6,2016-04-10,The Blimp Trap,5.0,1
[99],en,0.6,2016-02-24,To the Moon and Back,5.0,1
[18],en,0.6,2016-10-15,Erasing  Eden,5.0,2
"[53, 80]",en,0.6,2016-12-13,Criticsized,5.0,4
[],en,0.6,2016-11-15,Shade,5.0,1
"[18, 10749]",en,0.6,2016-11-12,Andy's Rainbow,5.0,1
[18],en,0.6,2016-06-01,Bon Voyage,5.0,1
[35],en,0.6,2016-11-22,A Legacy of Whining,5.0,1
[],en,0.6,2016-11-19,A Doggone Christmas,5.0,2
[878],en,0.6,2016-11-16,Lost Boy,5.0,1
"[27, 878]",en,0.6,2016-10-21,Echo Torch,5.0,1
"[18, 35]",en,0.6,2016-11-04,"No Pay, Nudity",5.0,1
[35],en,0.6,2016-04-11,Club Policy,5.0,1
"[28, 80]",en,0.6,2016-08-09,Attack on Nyege Nyege Island,5.0,1
[],en,0.6,2016-05-04,Doorcuts,5.0,1
"[878, 18, 9648]",en,0.6,2016-01-01,A Promise of Time Travel,5.0,1
[99],en,0.6,2016-09-05,15 Septembers Later,5.0,1
"[10402, 35, 18]",en,0.6,2016-10-07,All in Time,5.0,1
"[53, 18]",en,0.6,2016-10-01,New Gods,5.0,1
[99],en,0.6,2016-09-23,Seed: The Untold Story,5.0,2
[18],en,0.6,2016-01-01,After the Rain,5.0,2
[],en,0.6,2016-08-04,Penelope in the Treehouse,5.0,1
"[10751, 10770]",en,0.6,2016-07-19,My Best Friend,5.0,1
[99],en,0.6,2016-08-27,Jackson,5.0,1
[],en,0.6,2016-05-07,CHIKARA: The Distant Future,5.0,1
[],en,0.6,2016-05-07,CHIKARA: Whisper House,5.0,1
[99],en,0.6,2016-06-02,Out of Iraq: A Love Story,5.0,1
"[35, 18, 10749]",en,0.6,2016-04-23,Show Business,5.0,1
[18],en,0.6,2016-06-04,Play the Devil,5.0,3
"[16, 878, 18]",en,0.6,2016-06-03,The Caged Pillows,5.0,2
[27],en,0.6,2016-03-22,A wish for the dead,5.0,1
[99],en,0.6,2016-05-17,Demon in the Freezer,5.0,1
[18],en,0.6,2018-03-16,No Light and No Land Anywhere,5.0,1
[878],en,0.6,2016-04-27,Trial,5.0,1
[99],en,0.6,2016-04-08,El Chivo,5.0,1
"[27, 53, 10770]",en,0.6,2016-04-17,House of Darkness,5.0,4
[99],en,0.6,2016-05-20,The Shining Star of Losers Everywhere,5.0,1
[10749],zh,0.6,2016-04-15,"New York, New York",5.0,3
[18],en,0.6,2016-03-17,Woman in Deep,5.0,1
"[18, 36]",en,0.6,2016-03-01,The North Star,5.0,1
"[18, 35]",en,0.6,2016-03-04,Buddy Solitaire,5.0,2
[99],en,0.6,2016-03-03,The Pearl,5.0,1
[18],tr,0.6,2016-03-30,Belonging,5.0,1
[99],en,0.6,2016-09-02,Starving the Beast: The Battle to Disrupt and Reform America’s Public Universities,5.0,1
[99],en,0.6,2016-03-13,Insatiable: The Homaro Cantu Story,5.0,1
[99],en,0.6,2016-03-12,The Incomparable Rose Hartman,5.0,1
[35],en,0.6,2016-01-26,Join the Club,5.0,1
"[18, 53]",et,0.6,2016-04-14,Mother,5.0,1
"[18, 35, 10749]",en,0.6,2016-01-05,It's Us,5.0,3
[],en,0.6,1996-02-14,I'm Not Fascinating,5.0,1
[99],en,0.6,2016-01-21,Mobilize,5.0,1
[27],en,0.6,2016-04-19,The Ecstasy of Isabel Mann,5.0,2
[99],en,0.6,2016-04-04,Beep: A Documentary History of Game Sound,5.0,3
[53],en,0.6,2016-03-27,Get Out Alive,4.8,3
"[27, 18, 10751]",en,0.6,2016-03-01,Home,4.7,14
[18],en,0.6,2016-11-09,All at Once,4.7,3
[53],en,0.6,2016-02-18,The Id,4.7,3
"[878, 27]",es,0.6,2016-10-21,Horror Hotel The Movie,4.6,7
[35],en,0.6,2016-05-02,Kira Soltanovich: You Did This to Me,4.5,2
[35],en,0.6,2016-07-09,Auld Lang Syne,4.5,2
[35],en,0.6,2016-09-30,The Last Film Festival,4.5,2
"[18, 9648, 53]",en,0.6,2016-05-01,Fairlane Road,4.5,2
[99],en,0.6,2016-04-10,Pickle,4.5,2
[18],en,0.6,2016-03-17,Home,4.5,2
"[53, 18, 9648]",en,0.6,2016-05-17,The Ghost and the Whale,4.5,2
"[9648, 878]",en,0.6,2016-06-19,All Superheroes Must Die 2: The Last Superhero,4.3,3
"[99, 18]",en,0.6,2016-08-01,The Student Body,4.3,4
[18],en,0.6,2016-03-15,Happily Ever After,4.3,4
[99],en,0.6,2016-04-02,How to Let Go of the World and Love All the Things Climate Can't Change,4.3,4
[35],en,0.6,2016-04-08,Adopting Trouble,4.0,2
"[35, 27]",en,0.6,2016-01-20,Crazy Fat Ethel,4.0,1
[27],en,0.6,2016-10-27,Dracula: The Legend Lives,4.0,1
[],en,0.6,2016-06-02,Warwick,4.0,1
[99],en,0.6,2016-01-01,World War A: Aliens Invade Earth,4.0,1
[18],fa,0.6,2016-10-15,Final Exam,4.0,2
"[35, 99]",en,0.6,2016-07-01,What's Manzai?!!!,4.0,1
[18],en,0.6,2016-12-26,Ballet Shoes,4.0,1
"[18, 10749]",en,0.6,2016-08-01,Jamie,4.0,2
[878],en,0.6,2016-09-03,The New Politics,4.0,2
[27],en,0.6,2016-10-31,Postpartum,4.0,1
"[9648, 27, 35]",en,0.6,2016-05-29,Preternatural,4.0,2
"[35, 80]",en,0.6,2016-11-10,"Silent Night, Dead Night: A New Christmas Carol",4.0,1
[],en,0.6,2016-07-08,8989 Redstone,4.0,1
[],en,0.6,2016-09-17,42 Seconds Of Happiness,4.0,2
[99],en,0.6,2016-09-15,"A History of The War on Drugs, from Prohibition to Gold Rush",4.0,1
[35],en,0.6,2016-08-12,Godfrey: Regular Black,4.0,1
"[53, 27]",en,0.6,2016-07-28,A Haunting at Park Hotel,4.0,2
"[28, 80, 35]",en,0.6,2016-05-13,Hello Gangster,4.0,1
"[35, 18]",en,0.6,2016-03-05,Search Engines,4.0,1
"[53, 27, 9648]",en,0.6,2016-05-13,The Girl in the Cornfield,4.0,2
[],en,0.6,2016-04-12,Hala,4.0,1
"[53, 35, 27, 18, 9648]",en,0.6,2016-04-15,Tabloid Vivant,4.0,1
[],en,0.6,2016-03-17,Jumpers,4.0,1
[],en,0.6,2016-01-01,Bad People,4.0,1
[],en,0.6,2016-01-30,CHIKARA Days Of The Phoenix,4.0,1
"[18, 10749]",ru,0.6,2016-01-26,Headlong,4.0,1
[27],en,0.6,2016-01-26,In The Hell of Dixie,4.0,1
[],en,0.6,2016-03-15,The Hours Till Daylight,4.0,2
"[18, 12, 10751]",en,0.6,2016-06-21,The Last Treasure Hunt,4.0,2
"[53, 9648]",en,0.6,2016-12-20,Cam-Girl,3.8,6
"[53, 9648, 10770]",es,0.6,2016-09-26,Stalked by My Mother,3.8,4
"[53, 27]",en,0.6,2016-11-16,Elder Island,3.8,4
"[12, 35, 18, 10770]",en,0.6,2015-12-04,The Ultimate Legacy,3.8,6
[16],en,0.6,2016-10-16,Planet of the Couches,3.7,3
"[53, 27]",en,0.6,2016-06-18,"Scaler, Dark Spirit",3.7,3
"[18, 10402, 10749]",en,0.6,2016-05-27,A Remarkable Life,3.6,4
[53],en,0.6,2016-09-30,Give Me My Baby,3.6,5
[18],en,0.6,2016-01-24,Mandy,3.5,2
[27],en,0.6,2016-07-26,Heinous,3.5,2
[27],en,0.6,2016-03-28,The Whisperer,3.5,2
[878],en,0.6,2016-01-01,Allegiance of Powers,3.5,1
"[35, 27, 878]",en,0.6,2016-09-27,First Man on Mars,3.5,2
"[53, 27]",en,0.6,2016-12-31,The Evangelist,3.5,4
[35],en,0.6,2016-11-22,We Love You,3.5,2
[10751],en,0.6,2016-10-21,An American Girl Story - Melody 1963: Love Has to Win,3.5,2
"[99, 36]",en,0.6,2016-12-12,I Am You,3.5,2
[],en,0.6,2016-11-12,Christmas Makeover,3.5,2
"[27, 35]",en,0.6,2016-07-24,Milfs vs. Zombies,3.5,2
[27],en,0.6,2016-07-26,Live-In Fear,3.5,3
"[35, 18, 10749]",en,0.6,2016-01-29,Portrait of a Serial Monogamist,3.5,7
[27],en,0.6,2016-08-28,Red Net,3.3,3
"[18, 27, 53]",en,0.6,2016-09-19,Vacant House,3.3,5
"[53, 27]",en,0.6,2016-11-15,Scathing,3.3,4
[53],en,0.6,2016-08-01,Secrets in the Attic,3.3,4
"[18, 28]",en,0.6,2016-02-12,The Specialist,3.3,3
"[80, 53, 10770]",en,0.6,2016-04-10,I Know Where Lizzie Is,3.2,5
"[53, 18]",en,0.6,2016-11-05,Money Back Guarantee,3.0,1
"[9648, 53, 10770]",en,0.6,2016-05-08,Cradle of Lies,3.0,2
"[18, 53]",en,0.6,2016-09-12,Marsha Harvey,3.0,1
[],en,0.6,2016-04-06,Mute,3.0,1
"[12, 27]",en,0.6,2016-02-23,American Bigfoot,3.0,1
[99],en,0.6,2016-10-01,Kong: Long Live The King,3.0,2
[18],en,0.6,2016-01-01,Solitary,3.0,1
[],en,0.6,2016-10-12,Don't Do It,3.0,1
[],en,0.6,2016-10-04,Burst Theory,3.0,1
"[27, 35]",sv,0.6,2016-09-08,First Like,3.0,1
[27],en,0.6,2016-01-01,The Ouija Possession,3.0,3
[35],en,0.6,2016-09-08,Couch Survivor,3.0,1
[18],en,0.6,2016-04-02,Kidnapped in Romania,3.0,2
[],en,0.6,2016-08-23,Dolly Deadly,3.0,2
"[35, 27]",en,0.6,2016-03-23,Winners Tape All: The Henderson Brothers Story,3.0,2
[99],en,0.6,2016-03-30,President Trump: Can He Really Win?,3.0,1
[99],en,0.6,2016-02-23,The Bad Boy of Bowling,3.0,1
"[27, 53]",en,0.6,2014-09-27,Cut Her Out,3.0,1
"[27, 9648]",en,0.6,2016-10-25,The Red Man,3.0,1
"[53, 27, 9648]",en,0.6,2016-04-22,The Unbidden,2.7,3
"[53, 878]",en,0.6,2016-09-08,The 2nd Law,2.5,2
[27],en,0.6,2016-12-09,Wichita,2.5,2
[99],en,0.6,2016-10-27,641 Muriel Court,2.5,1
[27],en,0.6,2016-09-21,Camp Blood 4,2.5,3
[27],en,0.6,2016-06-24,Accidental Exorcist,2.5,4
[18],de,0.6,2016-01-05,Agnes,2.5,5
[27],en,0.6,2016-09-13,Hide the Monster,2.3,3
[27],es,0.6,2016-08-31,Insane,2.2,5
[],en,0.6,2016-08-01,Make It Until Morning,2.0,1
[27],en,0.6,2016-01-01,Mannequin,2.0,1
[27],en,0.6,2016-12-04,Family Dinner,2.0,1
[],en,0.6,2016-12-02,Erasmus,2.0,1
[99],en,0.6,2016-04-26,Life After: Chernobyl,2.0,1
[],en,0.6,2016-04-14,The Saurus,2.0,1
"[53, 878, 18]",en,0.6,2016-01-28,Dark Resonance,2.0,1
"[12, 27, 53]",en,0.6,2016-11-30,One Night of Fear,2.0,1
[27],en,0.6,2016-02-21,Camp Blood 5,2.0,3
[28],en,0.6,2016-11-08,Street Level,2.0,1
[],en,0.6,2016-10-18,Soul Fray,2.0,1
[35],en,0.6,2016-01-08,Cassanova Was a Woman,2.0,1
[27],en,0.6,2016-08-12,Adam K,2.0,1
"[14, 28, 12, 16]",en,0.6,2016-08-02,Red Sonja: Queen of Plagues,2.0,3
[16],en,0.6,2016-06-16,Lost in Time,2.0,1
[],en,0.6,2016-03-18,"Bright Lights, Big Sparkle!",2.0,1
[],en,0.6,2016-03-01,Thomas & Friends: Start Your Engines!,2.0,1
[],en,0.6,2016-03-29,In Their Own Words: The Tuskegee Airmen,2.0,1
"[53, 27]",en,0.6,2016-02-05,Monday at 11:01 A.M.,2.0,1
[],en,0.6,2016-06-01,The Amityville Legacy,1.7,3
"[53, 27, 9648]",en,0.6,2016-01-10,The Coffin Footage,1.5,2
"[28, 27, 53]",en,0.6,2016-09-20,Angel of Reckoning,1.5,5
[35],en,0.6,2016-10-21,The Pickle Recipe,1.5,1
[99],en,0.6,2016-11-28,Harvested Alive,1.0,1
[],en,0.6,2016-10-31,Burn Your Name,1.0,1
"[35, 14]",en,0.6,2016-11-08,Back in Black,1.0,1
[],en,0.6,2016-09-12,Sex and the Silver Gays,1.0,1
[18],en,0.6,2016-07-01,Standing Eight,1.0,1
"[9648, 28, 53]",en,0.6,2016-01-01,Checkmate,1.0,1
[99],en,0.6,2016-02-10,Free to Laugh,1.0,2
"[53, 80]",en,0.6,2016-09-29,River,1.0,1
[99],en,0.6,2016-09-16,First Contact,1.0,1
[],en,0.6,2016-12-15,Paranormal Retreat 2-The Woods Witch,1.0,1
[35],en,0.6,2016-04-29,Love Different,1.0,1
[99],en,0.6,2016-07-14,Exotic,1.0,1
"[53, 18]",en,0.6,2016-12-02,Caged Beauty,1.0,2
[],en,0.6,2016-01-12,Speed Racer Race to the Future,1.0,1
"[53, 27]",en,0.6,2016-01-20,Realms: Hunt for the Shadow Man,1.0,1
"[99, 10770]",en,0.6,2016-11-18,OBJECTified: Donald Trump,1.0,1
[35],en,0.6,2016-07-26,Josh Blue: Delete,1.0,1
[],en,0.6,2016-09-28,Cartoons 4 Christ,1.0,1
[],en,0.6,2016-07-01,Brett Gelman's Dinner in America,1.0,1
"[53, 28, 18]",en,0.6,2016-06-03,Assassins,1.0,1
[27],en,0.6,2016-04-01,Amityville: Vanishing Point,1.0,2
"[14, 10749, 9648, 18, 53]",en,0.6,2016-04-29,Pali Road,1.0,1
"[27, 9648, 53]",en,0.6,2016-02-17,Lung,1.0,1
[],en,0.6,2016-12-01,The Yearly Harvest,1.0,1
[99],en,0.6,2016-01-22,Flag Without a Country,1.0,1
"[27, 878, 12]",en,0.6,2016-01-01,In Memory of,1.0,1
[27],en,0.6,2016-04-08,Camera Phone 2,1.0,2
[18],en,0.6,2016-06-09,Americana,1.0,1
[27],en,0.6,2016-10-25,The Trick or Treaters,1.0,1
[27],en,0.6,2016-03-01,Ballet Of Blood,0.8,2
"[80, 18, 27, 9648, 53]",en,0.6,2016-11-10,Heavy Makeup,0.5,1
[99],en,0.6,2016-04-02,Ecuador: The Royal Tour,0.5,1
"[18, 35]",en,0.6,2017-04-08,The Angry Man,0.0,1
[],en,0.6,2016-10-02,Creatures of Whitechapel,0.0,1
"[36, 99]",en,0.6,2016-08-28,America's National Parks at 100,0.0,1
[],en,0.6,2016-08-16,Chalk and Numbers,0.0,1
"[12, 18]",en,0.6,2016-11-11,MMXII,0.0,3
[27],en,0.6,2016-10-15,The Royal Tour,0.0,1
"[18, 14, 27, 9648, 53]",en,0.6,2016-08-01,Endless,0.0,1
"[27, 53]",en,0.6,2016-12-20,Do You See What I See?,0.0,1
"[53, 27, 18]",en,0.6,2016-12-31,Masks: Exordium,0.0,1
[53],en,0.6,2016-04-08,Home Invader,0.0,3
"[53, 35, 18, 10749, 9648]",en,0.6,2016-12-25,Wish You Were Here,0.0,2
[99],es,0.6,2016-01-24,Loneliness Square,0.0,1
"[14, 27]",en,0.6,2016-08-09,Legend of Dark Rider,0.0,6
[],en,0.6,2016-09-06,Sweethearts of the Gridiron,0.0,1
"[99, 35]",en,0.6,2016-09-23,Limo Ride,0.0,1
"[14, 18, 878]",en,0.6,2016-09-09,One Fall,0.0,1
"[878, 28, 53]",en,48.571000000000005,2017-10-06,Blade Runner 2049,7.4,6679
"[28, 12, 878, 18]",en,46.775,2017-07-07,Spider-Man: Homecoming,7.4,11585
"[53, 28, 80]",en,45.253,2017-02-10,John Wick: Chapter 2,7.0,5863
"[28, 18, 878]",en,45.0,2017-03-03,Logan,7.8,12330
"[28, 12, 35, 14]",en,43.45,2017-11-03,Thor: Ragnarok,7.5,11380
"[28, 12, 35, 878]",en,40.228,2017-05-05,Guardians of the Galaxy Vol. 2,7.7,12535
"[28, 12, 14, 878]",en,34.953,2017-11-17,Justice League,6.2,7510
"[14, 12, 878, 28]",en,34.293,2017-12-15,Star Wars: The Last Jedi,7.0,8534
"[28, 12, 14, 878]",en,33.035,2016-11-04,Doctor Strange,7.3,12582
"[16, 10751, 14]",ja,32.043,2002-09-20,Spirited Away,8.5,7424
"[10751, 14, 10749]",en,31.793000000000003,2017-03-17,Beauty and the Beast,6.9,11023
"[12, 14, 10752, 10749]",en,31.618000000000002,2017-06-02,Wonder Woman,7.3,12566
"[28, 12, 14]",en,29.388,2017-03-10,Kong: Skull Island,6.3,6054
"[28, 80, 53]",en,28.668000000000003,2017-04-14,The Fate of the Furious,6.9,6335
"[12, 10751, 14]",en,28.563000000000002,2016-11-18,Fantastic Beasts and Where to Find Them,7.4,12152
"[10749, 16, 18]",ja,28.238000000000003,2017-04-07,Your Name.,8.6,4161
"[35, 18]",en,28.138,2019-01-11,The Upside,7.3,274
"[12, 28, 14, 35]",en,28.101,2017-05-26,Pirates of the Caribbean: Dead Men Tell No Tales,6.6,6931
"[16, 10751, 35, 12, 14]",en,25.961,2017-11-22,Coco,8.2,8669
"[18, 878, 9648]",en,25.441999999999997,2016-11-11,Arrival,7.4,10387
"[9648, 53, 27]",en,24.739,2017-02-24,Get Out,7.5,8760
"[27, 878, 53]",en,24.651,2017-05-19,Alien: Covenant,5.9,4971
"[28, 53, 878]",en,24.604,1991-07-03,Terminator 2: Judgment Day,7.9,6682
"[10752, 28, 18]",en,24.358,2017-07-19,Dunkirk,7.4,9156
"[28, 12, 35]",en,24.337,2017-09-22,Kingsman: The Golden Circle,7.0,5531
"[28, 878, 53, 12]",en,24.258000000000003,2017-06-21,Transformers: The Last Knight,6.0,3255
"[18, 36, 10752]",en,24.074,2016-11-04,Hacksaw Ridge,8.1,6608
"[12, 878, 28]",en,24.003,2017-07-21,Valerian and the City of a Thousand Planets,6.6,4149
"[18, 878, 10752]",en,23.445,2017-07-14,War for the Planet of the Apes,7.0,5235
"[28, 80]",en,22.895,2017-06-28,Baby Driver,7.4,8034
"[53, 28, 80]",en,22.593000000000004,2016-09-22,Boyka: Undisputed IV,6.2,498
"[18, 14, 10749]",en,22.025,2017-12-01,The Shape of Water,7.2,7224
[18],en,22.009,2017-12-20,The Greatest Showman,8.0,5197
"[28, 18, 14]",en,21.793000000000003,2017-05-12,King Arthur: Legend of the Sword,6.5,3305
"[28, 12, 80]",en,21.749000000000002,2017-01-20,xXx: Return of Xander Cage,5.6,2452
"[28, 9648, 53]",en,21.662,2017-07-28,Atomic Blonde,6.3,3645
"[18, 10749]",en,21.521,2017-04-28,Below Her Mouth,6.2,383
"[28, 35]",en,21.46,2017-08-18,The Hitman's Bodyguard,6.7,3017
"[28, 12, 878]",en,21.401,2016-12-16,Rogue One: A Star Wars Story,7.5,9296
"[28, 878, 53, 18]",en,21.308000000000003,2017-03-31,Ghost in the Shell,6.0,5128
"[27, 9648, 53]",en,21.245,2017-08-11,Annabelle: Creation,6.5,3141
"[27, 9648, 53]",en,21.23,2017-10-13,Happy Death Day,6.6,3211
"[9648, 80, 53]",es,21.087,2016-09-22,The Invisible Guest,8.2,1673
"[10749, 18]",en,20.504,2017-11-24,Call Me by Your Name,8.3,4957
"[28, 12, 35, 14]",en,20.395,2017-12-20,Jumanji: Welcome to the Jungle,6.7,7213
"[18, 10751]",en,20.101,2017-11-17,Wonder,8.2,3959
"[28, 18, 10752, 10749, 53]",en,19.611,2016-11-23,Allied,6.7,2765
"[16, 10751, 12, 35]",en,19.479,2017-12-15,Ferdinand,7.1,1425
"[28, 16, 35, 10751, 14]",en,19.352,2017-02-10,The Lego Batman Movie,7.2,2882
"[28, 12, 14]",en,19.144000000000002,2017-02-17,The Great Wall,5.8,2775
"[28, 14, 27, 18]",en,18.976,2017-01-06,Underworld: Blood Wars,5.5,2318
"[14, 53, 28, 12, 27]",en,18.53,2017-06-09,The Mummy,5.5,4391
"[12, 16, 35, 10751]",en,18.427,2017-06-16,Cars 3,6.7,2596
"[28, 16, 35, 10751]",en,18.31,2017-06-02,Captain Underpants: The First Epic Movie,6.0,587
"[27, 53, 9648]",en,17.942,2017-10-20,Leatherface,5.3,580
"[18, 80]",de,17.879,2017-12-27,In the Fade,7.0,390
"[80, 18]",en,17.808,2017-11-10,"Three Billboards Outside Ebbing, Missouri",8.2,5432
"[16, 35, 18, 10751]",en,17.572,2016-12-21,Sing,6.9,4303
"[9648, 53, 18]",en,17.41,2016-10-28,Inferno,5.9,3877
"[80, 27, 9648, 53]",en,17.398,2017-10-27,Jigsaw,6.1,1887
[18],en,17.215999999999998,2016-11-25,Lion,8.1,3833
"[28, 53]",en,17.085,2016-10-21,Jack Reacher: Never Go Back,5.6,2831
"[27, 878, 53]",en,17.021,2017-03-24,Life,6.4,4180
"[80, 18, 53]",en,16.963,2017-08-18,Shot Caller,6.9,1028
"[28, 80]",en,16.748,2017-09-29,American Made,6.7,2188
"[18, 10751, 35]",en,16.745,2017-04-12,Gifted,7.9,2035
[18],en,16.637999999999998,2016-11-18,Manchester by the Sea,7.5,3176
[35],en,16.604,2017-11-01,A Bad Moms Christmas,6.3,1044
"[27, 9648, 878, 53]",en,16.524,2017-02-17,A Cure for Wellness,6.2,2061
"[28, 16, 35, 10751, 12]",en,16.407,2017-06-30,Despicable Me 3,6.3,4106
"[12, 10751, 35, 14, 10402, 16]",en,16.285999999999998,2016-11-04,Trolls,6.6,1880
"[35, 18, 10749]",en,16.275,2016-12-09,La La Land,7.9,10028
"[18, 53]",en,16.19,2016-11-18,Nocturnal Animals,7.4,4192
"[35, 18]",en,15.974,2017-11-03,Lady Bird,7.3,3866
[18],en,15.948,2016-10-21,Moonlight,7.4,3893
"[18, 37, 36]",en,15.937000000000001,2017-12-22,Hostiles,6.7,1056
"[80, 18, 9648]",en,15.937000000000001,2017-11-10,Murder on the Orient Express,6.7,5406
"[878, 53, 18]",en,15.933,2017-08-18,What Happened to Monday,7.2,3507
"[35, 18]",en,15.888,1967-12-21,The Graduate,7.7,1545
"[28, 12, 878]",en,15.865,2017-03-24,Power Rangers,6.2,2667
"[28, 35, 80, 18]",en,15.743,2017-08-18,Logan Lucky,6.7,1627
"[28, 80, 14]",en,15.677,2017-12-22,Bright,6.2,3181
"[12, 16, 35, 10751]",en,15.663,2017-04-07,Smurfs: The Lost Village,6.2,736
"[18, 36]",en,15.550999999999998,2017-12-22,The Post,7.0,2506
"[28, 14, 878, 37, 27]",en,15.517000000000001,2017-08-04,The Dark Tower,5.6,2842
"[28, 18, 53, 80, 36]",en,15.435,2016-12-21,Patriots Day,6.9,1337
"[28, 53]",en,15.434000000000001,2017-09-15,American Assassin,6.3,1596
[18],en,15.407,2017-12-08,"I, Tonya",7.5,2904
"[18, 36]",en,15.331,2017-11-22,Darkest Hour,7.3,2715
"[18, 10749]",en,15.269,2017-12-25,Phantom Thread,7.2,1617
"[18, 27, 9648]",en,15.227,2017-09-15,mother!,7.0,3458
[35],en,15.044,2016-12-23,Why Him?,6.2,2494
"[18, 53, 27, 12]",en,14.943,2017-06-16,47 Meters Down,5.6,1521
"[80, 18, 9648, 53]",en,14.908,2017-08-04,Wind River,7.4,2437
"[35, 10402]",en,14.89,2017-12-22,Pitch Perfect 3,6.5,1884
"[16, 10751, 35]",en,14.88,2017-07-23,The Emoji Movie,5.4,1447
"[18, 36]",en,14.751,2016-12-10,Hidden Figures,8.0,4710
"[27, 53]",en,14.645,2017-06-09,Escape Room,5.0,197
"[80, 18]",en,14.64,2017-12-25,Molly's Game,7.1,1724
"[28, 53, 18]",en,14.616,2017-10-13,The Foreigner,6.7,1086
"[28, 16, 12, 10751]",en,14.607000000000001,2017-09-22,The Lego Ninjago Movie,6.3,424
"[18, 9648, 53, 14]",en,14.584000000000001,2017-03-03,Before I Fall,7.0,2135
"[18, 80, 53, 27]",en,14.581,2017-10-20,The Snowman,5.1,1225
"[35, 12, 10751, 14, 16]",en,14.53,2017-11-17,The Star,5.4,233
"[10749, 12, 878, 18]",en,14.437000000000001,2017-02-03,The Space Between Us,7.1,1455
"[28, 35]",en,14.429,2017-05-26,Baywatch,6.1,4748
